Sample ID,electronegativity_electrode,ionization_energy_electrode,band_gap_electrode,conductivity_electrode,stability_window_electrolyte,dielectric_constant_electrolyte,viscosity_electrolyte,solubility_electrolyte,redox_potential_mediator,molecular_weight_mediator,solubility_mediator,compatibility_label
M3586,1.984699317,9.843047357,2.746256357,7.344543048,4.726230139,31.48485564,5.194865309,0.628975612,1.610351614,421.7273952,0.440651401,0
M3587,2.361969734,7.681485588,1.365143978,7.541998711,2.342578663,69.33919894,2.021896786,0.284978595,0.781237605,475.723244,0.355282767,0
M3588,3.287340876,11.08369348,1.222537487,7.495048586,2.714526853,7.048963373,4.982305632,0.648733316,1.968808696,188.4523317,0.619603515,0
M3589,1.378006084,8.978234058,0.685298418,3.515704599,3.617504803,5.24359462,7.875469323,0.706579955,-0.923225478,53.87081829,0.264774266,0
M3590,1.589257648,8.076554463,4.245354375,5.270665786,3.979356271,26.09444679,8.303819584,0.163208408,1.494495053,195.2173351,0.084174967,0
M3591,3.854334477,5.470684438,3.082396793,3.66373783,5.862934805,73.55000278,8.666898715,0.841909841,1.375889145,222.2888612,0.141086356,1
M3592,1.526474882,8.252826279,0.932555063,0.25876036,5.882606532,72.61081861,5.78179485,0.875128702,-0.601442464,392.4650141,0.31899021,1
M3593,2.703181954,10.74515089,0.886046899,5.668244519,5.40478835,43.90714594,8.696070941,0.15719865,0.005916905,71.41309954,0.3809065,0
M3594,2.7379434,9.301787128,4.365178008,1.325230594,3.262395341,46.49276534,5.198296046,0.642868739,1.654388609,145.6881062,0.842728013,0
M3595,2.468873386,10.82513718,3.713654319,0.892409109,5.856113163,29.90060085,6.149187043,0.634610347,0.555362885,452.2858638,0.3065662,0
M3596,2.934235746,8.458081694,3.2969954,7.57944078,4.757363459,23.28024965,7.635454062,0.111212571,0.203844462,119.6691843,0.079918401,0
M3597,1.689480177,5.829231936,2.034320538,0.194111404,3.571760511,66.14163907,4.369265869,0.408111773,1.716489297,391.6614434,0.791696809,0
M3598,2.657986803,5.095478921,1.309877821,9.594183592,4.806699668,12.97211454,0.921098574,0.972033204,-0.719966427,212.589687,0.875471692,0
M3599,2.116519766,7.122536827,4.897253816,5.201028105,2.066090919,41.55157782,3.631630297,0.599905677,0.419368349,348.1970967,0.517690926,0
M3600,2.985001779,9.8859333,3.986197875,9.831862664,2.584618729,52.57979446,6.314653325,0.939890622,0.957122294,83.23092649,0.320680869,0
M3601,1.42367063,10.53181933,1.508896116,0.674175967,5.318742846,12.77602178,2.084857222,0.708080172,0.825624317,178.9510753,0.783532886,0
M3602,2.712632251,7.070269842,4.237823981,5.876942534,4.582294547,43.97053216,1.654176562,0.125551466,-0.207170637,241.1553819,0.058453486,0
M3603,1.555811066,8.469577446,3.794659743,3.558337656,3.456778805,48.31409659,3.072189337,0.169941878,0.689938714,435.7456817,0.927826818,0
M3604,1.835929189,7.947832331,1.485402749,8.450476679,4.002666561,60.68720454,0.51469233,0.74996106,1.125685293,303.5731359,0.872255063,1
M3605,1.656129401,7.87365949,2.132764271,3.676105079,5.620568599,22.61270369,7.485544401,0.599111011,0.754656222,70.35138188,0.567591549,0
M3606,1.54851334,6.619440992,0.929767227,2.678827033,4.526312438,26.99956275,2.735412901,0.214436498,1.053386678,410.839958,0.313702129,0
M3607,3.477132855,5.954597735,0.555262222,8.589775958,3.592597136,47.714086,1.417536287,0.652656411,-0.231763782,74.53467003,0.081202639,0
M3608,1.857122703,6.376819908,3.613810164,3.809065607,2.48130663,78.73448075,7.051468276,0.829258625,1.498546851,470.4649538,0.999832563,1
M3609,3.781371346,5.38732671,1.337559287,0.266649867,3.174987207,21.31198871,8.460694523,0.777684187,0.349068611,145.2728507,0.773970037,0
M3610,3.909779576,6.386915193,4.100296829,3.963862098,5.913360931,78.94278703,0.394780839,0.321546214,1.961671532,269.5667651,0.371774382,1
M3611,2.71378141,5.064406283,4.978043558,6.579770463,3.749452251,58.57568998,2.489277753,0.33237547,-0.930144038,82.52643594,0.068308373,0
M3612,1.429003368,9.390808804,0.38309907,2.618159434,3.887357855,66.95615522,9.463276784,0.971054025,0.140946114,302.7705738,0.657327142,0
M3613,2.12364473,7.214627852,2.365175625,4.376677165,3.99439213,11.72309512,3.975490532,0.898664322,-0.458574843,273.7529153,0.987558805,0
M3614,3.39319679,11.81201298,4.010312797,0.661479869,5.536416092,27.53151406,9.398202221,0.386503583,0.666828581,234.6118407,0.721719073,0
M3615,2.102172186,6.356019355,3.944754483,5.922118636,4.415713138,9.330220974,2.887282876,0.841649041,-0.270384717,66.00781267,0.129528688,0
M3616,1.261051655,7.420799992,3.799985792,7.587319746,4.774708146,32.86602463,2.337062829,0.245564677,1.21243384,445.5213704,0.432164454,0
M3617,2.670354733,7.50488811,1.744974677,4.191794358,3.55765417,78.59672449,2.298262435,0.277156991,1.645597587,411.1864695,0.15372429,1
M3618,3.535362554,5.059160472,2.269266278,4.260303065,2.116350474,12.89547967,1.035240872,0.263076448,-0.367346939,334.8635091,0.916552522,0
M3619,3.387779161,10.87445567,2.974841787,0.973996736,5.723891657,47.17795868,8.985036427,0.178948698,-0.517967145,307.5034922,0.363893747,0
M3620,1.52536942,5.223961221,4.869702918,2.099214559,5.796510724,5.455296711,9.802383222,0.869210305,1.626071557,362.7258941,0.746707703,0
M3621,3.018293843,11.58125884,1.637736355,1.631285501,5.796612213,58.4512112,9.554186311,0.620926208,0.083815745,114.7955072,0.13045584,0
M3622,1.66151279,11.24452046,4.615719439,4.86870891,5.774748347,19.78945193,8.54987577,0.333060483,0.303750905,469.6899108,0.171993961,0
M3623,1.654622604,8.748653413,1.346784591,5.339629855,5.260967764,14.71884028,8.499501495,0.863789529,-0.337091493,178.1029812,0.695513279,0
M3624,3.62221532,8.805169024,4.945372327,9.4945073,4.7383842,30.27633591,6.678637578,0.822382083,0.275944604,345.4206226,0.851305951,0
M3625,1.749006858,9.576445461,3.351318434,0.824991892,5.378039673,62.82832235,8.296894377,0.190856366,-0.306099781,323.0400565,0.241377459,0
M3626,1.78974204,7.709350084,2.317557402,6.038692934,4.402184956,12.99598147,2.241755171,0.679725436,0.997782322,336.4762909,0.447420384,0
M3627,1.001960172,9.530555984,3.06695214,5.312335421,2.537478456,22.23792468,4.001543778,0.749650241,0.496629237,445.5284554,0.638446183,0
M3628,3.612007102,5.313378721,1.362655845,5.21070767,3.56487266,5.634831621,6.480195674,0.744244603,1.364181338,183.160043,0.806462522,0
M3629,3.37778444,5.378333391,1.370869288,8.744276945,5.885179648,77.6311147,8.772759059,0.750828437,-0.061815652,387.0266847,0.64678678,1
M3630,2.881986805,8.200612937,0.567772719,2.13483086,3.404551254,49.41092,6.672600731,0.252512007,0.516785046,319.2759788,0.140654625,0
M3631,3.250797292,8.847356108,0.570251489,0.503655416,5.471311655,58.99247273,8.422415192,0.383577809,-0.221430031,84.22714893,0.565678362,0
M3632,1.456145702,11.21472348,1.738358707,6.755487926,2.372845883,53.85373784,4.844705255,0.859760658,1.803421791,236.3696064,0.890376347,0
M3633,2.374970784,5.732624437,3.814277389,3.517058895,3.33673537,15.82734192,7.22957663,0.908552575,0.565807003,427.078208,0.874622535,0
M3634,2.053658162,10.75853549,3.039855838,0.274140171,3.403813299,49.62049542,9.803811902,0.351269998,-0.479612511,191.906325,0.605764827,0
M3635,1.281329579,6.470331361,0.512922802,2.588602672,2.206410172,14.85616964,1.70418786,0.120717565,-0.181703022,267.0187475,0.995911396,0
M3636,2.458391456,7.75858554,4.261182625,3.162335065,2.476377321,35.09273405,9.283822785,0.873790252,-0.751294108,269.8873557,0.149867536,0
M3637,3.762218951,7.216217044,3.006838135,6.20669993,2.772660844,47.67223519,5.319166689,0.439382654,-0.916552013,328.1044401,0.50466559,0
M3638,1.120177357,7.80108691,4.804277884,1.808599361,5.351262363,46.91608356,6.503536701,0.3965172,0.577765478,447.8080369,0.786367457,0
M3639,1.87438274,6.053468487,3.350927337,4.189238045,2.25360796,13.93050695,8.803116268,0.412299712,0.011368768,128.0926395,0.183986212,0
M3640,1.622622809,8.524990521,0.875874319,4.8765069,3.194803605,7.582697723,4.214610891,0.474126782,1.891320366,277.0775972,0.974112273,0
M3641,1.714439961,10.61149813,2.368916812,4.646450175,2.04070001,64.86757354,4.303187234,0.440439959,-0.486005811,240.9202667,0.386344218,0
M3642,3.725303656,8.090738073,3.242487988,9.74201359,4.782510982,59.44418277,5.366381996,0.609787809,1.381737958,183.1640405,0.382632766,0
M3643,2.404207163,8.434295031,0.141323505,0.550491954,4.48121236,11.13641784,0.387200428,0.171046251,-0.052085673,463.8236796,0.252534586,0
M3644,2.398898239,10.9413731,0.074551321,9.514585046,4.579929048,14.55616391,5.067328573,0.974386175,-0.329387842,53.67699158,0.323616591,0
M3645,3.281726927,9.942406802,0.647015003,5.861178419,3.497531139,71.94378323,3.052655197,0.942805931,1.908910457,104.9471567,0.598709455,1
M3646,1.463476612,8.43318086,1.258322175,7.977704378,2.833071285,62.68466762,9.293950987,0.940965982,1.407729796,380.0050025,0.457886575,0
M3647,2.461796062,6.803869537,2.147745618,4.360886918,4.881280853,79.71202222,1.059805928,0.891349862,0.891862674,168.5487221,0.233709269,1
M3648,2.289955642,11.19448723,2.437202369,4.592995024,5.244471491,24.04905869,4.701340528,0.694293672,1.091363112,375.4306675,0.818682943,0
M3649,2.790732072,9.039142812,0.690138045,8.80533234,2.554405992,41.58522417,9.48518807,0.298997706,1.974144425,424.5141248,0.109127342,0
M3650,3.99867311,6.548033271,3.366957896,8.969751513,3.947317712,22.7344682,9.030145453,0.144535138,0.779622226,164.5772076,0.842920107,0
M3651,3.308346682,6.883838268,2.980690308,2.463019926,2.994862728,51.71001039,7.073214735,0.189388958,-0.694298648,136.3749295,0.311191788,0
M3652,2.193597109,10.62193162,1.472320494,2.072494598,2.672427445,13.65606793,5.97573831,0.39159325,-0.80540162,115.3852847,0.521108166,0
M3653,3.482659157,5.309018935,0.068299417,5.012728221,4.937301254,14.54323796,2.951163184,0.553494723,0.999820332,140.0398749,0.412011312,0
M3654,1.51212509,11.94464531,0.388239577,9.012742569,4.152387742,10.39159186,3.796179705,0.993927764,0.972803432,170.2334251,0.592072008,0
M3655,1.091391059,5.912461758,1.958473878,3.291315425,2.86474133,57.01895617,1.083321675,0.491899143,1.244521379,440.9374174,0.806190495,0
M3656,1.613345117,10.57247968,0.769871756,6.554944692,3.240000045,42.05544331,7.903861318,0.572181481,-0.673663809,396.501986,0.989853804,0
M3657,2.021234668,7.763427217,1.884098031,7.110701709,5.866614685,51.32984123,3.373923725,0.725641522,1.834706824,50.82994261,0.340756188,0
M3658,2.531742272,8.445513283,3.140913023,7.808879182,5.394718259,70.94757849,6.74426261,0.262660573,0.653475242,443.3536139,0.576114192,0
M3659,2.845387422,11.16455404,2.736187139,5.682852133,5.519786971,60.52463636,3.704428817,0.939544301,0.948666563,85.46553487,0.492707171,0
M3660,3.731817152,7.890378327,1.155879416,4.084306265,3.840048388,39.62921886,4.750438326,0.576131145,-0.89544285,344.8695279,0.998981751,0
M3661,2.529562029,8.762456276,1.719112456,9.673458289,4.495229056,78.82669913,5.639024229,0.348630711,1.882922644,118.1636457,0.818467949,1
M3662,2.503826934,5.345097637,3.070155992,6.152174458,3.507070961,39.21920759,8.058153602,0.941598088,0.687775546,78.02411473,0.427229666,0
M3663,1.150729029,5.016432317,4.30427514,7.312795595,2.310847903,13.43380049,2.2693325,0.662905557,0.690089339,391.8968139,0.503035103,0
M3664,1.104734658,6.713599111,3.766067194,3.515330172,3.604277243,79.44910604,4.107900791,0.535320758,1.830665949,260.2414012,0.283658765,1
M3665,2.653479886,9.76408165,2.767000134,6.732496892,4.375923013,6.711554751,1.474799405,0.622140319,1.788050535,319.578131,0.767484954,0
M3666,2.31453584,5.848854254,1.811464992,2.652196855,3.148577083,46.24126696,0.942452948,0.773471997,-0.339104225,241.4088585,0.852951197,0
M3667,3.517541185,5.796333712,1.825256388,2.526459484,5.391802299,28.18216165,6.12580869,0.239084203,1.793296466,80.22733813,0.966737482,0
M3668,1.482038754,7.876724256,4.397086551,7.175749798,2.604400637,42.76641133,2.053092235,0.878347388,1.209863868,382.8281748,0.587537452,0
M3669,1.074914986,9.53485927,0.19621788,5.261807889,3.468516358,46.90347144,0.786033551,0.963556129,-0.943297818,419.1580045,0.687148852,0
M3670,2.347116304,9.984503946,4.939913222,6.864438443,2.499615621,23.00719222,8.991559726,0.610299687,-0.280470554,68.63924439,0.47375589,0
M3671,1.71243567,6.249154719,3.321877054,2.767441058,3.619328536,46.76440668,5.436281314,0.714043762,0.238940436,219.0727386,0.628672085,0
M3672,1.14884312,5.557117032,3.405688495,6.027361076,2.15864522,61.7045834,1.519356433,0.873850133,0.748467367,300.7924417,0.381311579,0
M3673,3.173794861,11.58277924,0.189989187,4.494943132,3.09019758,24.98823779,0.723576049,0.437329568,1.103989191,322.3325402,0.750804661,0
M3674,1.334779,6.824664678,3.027646374,6.00990684,3.60294102,33.75696,1.374628523,0.993548615,-0.369368818,310.1688235,0.071565347,0
M3675,2.8249585,10.97342548,2.4238903,2.979709349,3.912661453,25.11820199,4.819104955,0.712451232,1.510101543,361.8232943,0.077034007,0
M3676,1.843149251,11.04444015,0.528894534,7.18296454,4.174785434,66.54197982,6.750959501,0.481598829,1.537145972,485.0672911,0.730314846,1
M3677,1.520488151,10.40765814,1.389610054,8.078700725,3.099964519,59.37366944,6.484544735,0.709604178,0.904996458,225.7639345,0.934148663,0
M3678,2.139254569,6.181835247,4.451572281,2.673173091,4.092165338,70.33973279,1.615346245,0.569512029,1.763281732,300.4806051,0.650636488,1
M3679,3.404337329,10.75261021,2.749942079,3.076143543,4.036018486,17.75374197,6.408191728,0.200477414,1.438947281,364.5853833,0.740201884,0
M3680,2.176280731,10.38475391,2.067082876,6.64542727,3.264712204,10.51847286,4.167683117,0.816278774,-0.335129022,316.5907199,0.832737577,0
M3681,3.252308948,9.177060931,0.363410779,6.986293226,5.320801323,13.95376279,4.754489086,0.607938022,1.396030599,224.0379635,0.393590551,0
M3682,1.37645889,7.360414246,3.570607637,7.070586876,4.182564506,17.07637496,8.054017981,0.816261002,1.859606236,330.8356796,0.152707975,0
M3683,3.318314259,6.83756023,3.514254117,6.858715197,3.329078875,44.98119955,3.458493852,0.239420746,-0.587180659,342.5501887,0.936437673,0
M3684,1.710799975,5.853224485,3.070218035,3.988796398,5.789354048,77.81840528,1.640590662,0.584521441,1.936093654,313.2358139,0.941642037,1
M3685,3.03217939,8.568299468,2.551313231,4.009051377,5.380449652,31.79265625,8.759840709,0.789961845,-0.92502161,142.2997973,0.469748528,0
M3686,2.697344665,9.096826129,2.168922011,2.622694474,5.930351246,76.8881202,2.278879643,0.989474111,0.566501734,277.6916112,0.256311174,1
M3687,3.787434152,7.515372934,2.966355465,1.652653629,4.768935499,7.865059624,3.081492731,0.895957549,1.321679417,447.9605644,0.897736664,0
M3688,2.161967554,8.327513474,1.166977259,6.956516056,3.512891622,74.51541521,7.124582577,0.877914664,1.371314308,440.8708451,0.723005362,1
M3689,1.198495567,7.544601202,4.706295321,1.022568981,3.123442667,18.58644555,6.898793107,0.322714124,1.204017707,387.8545662,0.057816933,0
M3690,1.057466457,9.487042401,2.943972646,9.384143639,4.653271375,73.43562393,8.043920209,0.854186142,0.588054118,363.7379815,0.152333716,0
M3691,3.480575683,11.30881445,1.555962222,8.284194406,5.92326633,9.217057259,2.001893086,0.25235315,0.952892966,118.975612,0.984039661,0
M3692,2.574206913,6.147441834,2.248399254,8.589306826,4.50686032,76.11645856,3.652342954,0.278296898,1.099796557,256.759099,0.08622177,1
M3693,3.325732156,7.669861669,4.028423944,9.076021265,5.526459764,20.05986982,1.433655742,0.199105069,0.483617673,99.92808939,0.31842726,0
M3694,1.7032768,5.986080228,0.808080304,4.14518921,3.316413724,27.70355451,5.502183642,0.871836878,0.787054925,417.7780023,0.571071527,0
M3695,2.035251237,9.374606393,1.464178112,8.482337161,3.62781513,41.82067581,3.067191807,0.197429047,1.53910416,180.9694429,0.225137835,0
M3696,1.090311617,10.10209357,3.397540114,1.664806873,5.625100958,33.55406609,6.951569282,0.224300332,-0.061362937,395.0896389,0.270451382,0
M3697,3.884476974,11.52338913,1.577446032,0.314253767,5.027466808,55.06459769,0.203374806,0.321298435,0.569618981,416.5605012,0.385319112,0
M3698,3.00360372,6.952103484,3.962508409,7.870424807,5.925641281,78.11058254,0.784893385,0.615396168,-0.974560837,451.6232438,0.306076555,1
M3699,3.799615263,11.65147844,0.652267436,0.840486815,5.099056839,50.48198681,4.439090945,0.892162167,1.062309199,389.2235353,0.813188417,0
M3700,1.796489222,5.442838703,3.813430852,9.886394207,3.794062829,59.11140571,9.590204729,0.47640534,-0.413843606,304.1280502,0.52526075,0
M3701,2.834390834,9.221097044,0.341758574,6.780484653,4.124272079,11.60039377,8.930343596,0.591657354,0.443003761,319.1832116,0.31468914,0
M3702,3.035499905,5.399929035,0.062963063,7.559152131,5.60206197,52.08593218,9.941288475,0.24984046,-0.369384351,194.2620246,0.347441232,0
M3703,1.952649101,11.25641931,4.491117594,2.533458177,4.206586944,39.03873328,4.284936204,0.33935127,-0.929398856,129.6482861,0.087871712,0
M3704,3.544327705,8.708663399,2.906696085,6.7712674,3.021589497,71.43367684,0.656371165,0.220533186,0.449661655,108.7862922,0.096922472,1
M3705,3.841484389,9.685438455,1.759134485,0.527877379,3.742479251,34.11583247,3.198370192,0.46892696,0.27450082,131.9105845,0.732012188,0
M3706,3.654565353,10.82101748,1.162973185,8.394474627,4.065263955,55.9590608,6.822554351,0.631302093,0.275448541,470.2783493,0.157265295,0
M3707,3.217200928,6.052174357,3.084428916,1.779278521,2.386879334,22.11152962,1.524605336,0.355617577,-0.37358152,123.9949644,0.502006936,0
M3708,1.832394039,5.270140934,2.545010918,7.003844862,4.975050697,24.45294001,3.139727352,0.86139627,1.841613769,375.6818502,0.850247361,0
M3709,1.844848126,11.15216802,4.957988878,2.322356962,2.437415733,33.20918232,0.750428413,0.983114516,-0.989478545,133.0828445,0.40003083,0
M3710,3.890080961,7.204532592,4.916079933,0.777686377,3.619670853,27.80476531,4.854676976,0.208139367,1.67463635,488.8803966,0.378464616,0
M3711,1.030853488,5.902852355,3.175122831,4.866787418,5.218489766,24.04091295,2.247422641,0.11607405,1.210705769,214.963041,0.879395862,0
M3712,3.14814992,8.27922866,2.214352531,1.775933482,3.870281446,8.725152943,1.094230664,0.810799217,-0.483783899,235.4613931,0.871607877,0
M3713,3.118738488,9.18814253,2.455704846,7.321495484,5.368062079,67.75597488,4.229914933,0.27157841,0.416575959,232.0302105,0.886129961,1
M3714,2.868068623,5.216794224,3.412395331,2.451901849,3.367525288,9.822614817,3.642008963,0.417831933,1.966550245,417.4066328,0.593318262,0
M3715,3.970326538,6.924269608,0.507872721,3.490478307,5.830545176,71.55241367,5.467673822,0.454808096,0.931094711,148.2307361,0.95468906,1
